Date,JPM,V,MA,PYPL,XYZ,COIN,HOOD,AFRM
2022-05-17,110.41619110107422,198.23556518554688,330.8435363769531,79.32588958740234,84.79000091552734,70.0,10.0600004196167,25.239999771118164
2022-05-18,108.52741241455078,194.3388671875,327.95355224609375,76.7695541381836,82.05999755859375,63.029998779296875,9.729999542236328,24.450000762939453
2022-05-19,106.91878509521484,191.79287719726562,324.360595703125,80.8477554321289,87.13999938964844,67.41999816894531,10.210000038146973,25.709999084472656
2022-05-20,106.04218292236328,193.40597534179688,328.2269592285156,80.11168670654297,83.44000244140625,66.1500015258789,10.079999923706055,24.81999969482422
2022-05-23,112.6031723022461,201.6949005126953,340.1871337890625,80.74828338623047,83.4000015258789,66.0999984741211,10.0600004196167,24.520000457763672
2022-05-24,114.19373321533203,196.90423583984375,332.6302490234375,78.23174285888672,75.87999725341797,61.36000061035156,9.109999656677246,20.760000228881836
2022-05-25,114.98897552490234,198.080078125,336.6039733886719,79.69392395019531,77.94999694824219,67.16999816894531,9.229999542236328,23.020000457763672
2022-05-26,116.97718048095703,202.65695190429688,341.6125793457031,79.99232482910156,83.41000366210938,69.87000274658203,9.279999732971191,28.020000457763672
2022-05-27,118.6309814453125,206.86465454101562,349.31597900390625,84.7568588256836,90.5199966430664,75.31999969482422,10.380000114440918,30.350000381469727
2022-05-31,119.49853515625,206.1746826171875,349.4038391113281,84.7568588256836,87.51000213623047,78.0999984741211,10.0600004196167,28.5
2022-06-01,117.40193939208984,203.9979705810547,348.61297607421875,82.04137420654297,81.91000366210938,68.62999725341797,9.369999885559082,24.31999969482422
2022-06-02,119.29069519042969,208.97328186035156,354.4905700683594,87.85031127929688,87.44000244140625,73.81999969482422,9.699999809265137,26.420000076293945
2022-06-03,117.62785339355469,206.64109802246094,349.3550109863281,86.06983947753906,83.0999984741211,66.69000244140625,9.170000076293945,25.100000381469727
2022-06-06,117.23924255371094,206.9228973388672,351.6201171875,86.34834289550781,83.37999725341797,70.66999816894531,9.109999656677246,23.719999313354492
2022-06-07,117.54651641845703,208.4388427734375,355.40838623046875,88.1188735961914,84.5999984741211,69.56999969482422,8.720000267028809,24.350000381469727
2022-06-08,115.67581176757812,207.46710205078125,353.75830078125,87.04462432861328,84.75,69.19999694824219,8.380000114440918,23.329999923706055
2022-06-09,113.24481201171875,200.28590393066406,340.7436828613281,83.66270446777344,76.58000183105469,63.7599983215332,8.029999732971191,21.18000030517578
2022-06-10,108.03941345214844,193.87240600585938,326.83074951171875,78.87828063964844,71.87000274658203,58.709999084472656,7.809999942779541,20.440000534057617
2022-06-13,104.8221435546875,186.82728576660156,312.17584228515625,73.32795715332031,62.7599983215332,52.0099983215332,7.230000019073486,17.920000076293945
2022-06-14,103.07801055908203,188.0517120361328,314.5191345214844,72.07465362548828,60.29999923706055,51.58000183105469,7.230000019073486,17.700000762939453
2022-06-15,104.29801940917969,190.6170654296875,317.69219970703125,75.4267349243164,62.90999984741211,55.0099983215332,7.050000190734863,18.600000381469727
2022-06-16,102.50865173339844,183.70797729492188,301.47515869140625,70.85120391845703,57.5099983215332,51.04999923706055,6.889999866485596,16.719999313354492
2022-06-17,102.14716339111328,184.64085388183594,303.3399658203125,72.51232147216797,58.5099983215332,51.220001220703125,7.190000057220459,18.299999237060547
2022-06-21,104.67757415771484,188.89710998535156,309.8912048339844,71.98513793945312,60.52000045776367,57.4900016784668,7.550000190734863,19.209999084472656
2022-06-22,104.09016418457031,188.34323120117188,308.6707763671875,72.58194732666016,60.650001525878906,51.90999984741211,7.489999771118164,19.270000457763672
2022-06-23,102.95147705078125,191.08352661132812,309.2663879394531,73.41748046875,67.2699966430664,58.880001068115234,7.980000019073486,21.65999984741211
2022-06-24,106.02410888671875,199.70286560058594,322.6812744140625,77.26689910888672,71.0,62.709999084472656,8.0,23.280000686645508
2022-06-27,105.17460632324219,197.80799865722656,321.0508117675781,75.5361557006836,69.43000030517578,55.959999084472656,9.119999885559082,22.700000762939453
2022-06-28,104.66853332519531,192.52169799804688,310.7601623535156,71.43805694580078,65.5999984741211,51.18000030517578,8.864999771118164,20.540000915527344
2022-06-29,104.19860076904297,193.8626708984375,314.95843505859375,71.08992004394531,63.84000015258789,49.75,8.470000267028809,19.020000457763672
2022-06-30,101.76760864257812,191.32644653320312,308.0166931152344,69.46858978271484,61.459999084472656,47.02000045776367,8.220000267028809,18.059999465942383
2022-07-01,103.06895446777344,193.55174255371094,310.7113037109375,71.02029418945312,63.900001525878906,49.040000915527344,8.180000305175781,17.190000534057617
2022-07-05,102.67693328857422,194.87332153320312,311.7072448730469,74.00434875488281,66.7300033569336,55.40999984741211,8.399999618530273,19.829999923706055
2022-07-06,102.0113754272461,195.4369354248047,312.5956726074219,72.85050964355469,64.97000122070312,51.709999084472656,8.630000114440918,20.170000076293945
2022-07-07,104.59152221679688,197.06944274902344,316.888427734375,74.64093780517578,68.62999725341797,57.459999084472656,9.020000457763672,23.610000610351562
2022-07-08,104.26329803466797,197.81768798828125,315.90081787109375,73.03950500488281,67.0199966430664,60.290000915527344,9.0,23.34000015258789
2022-07-11,102.8957290649414,199.2655792236328,317.0057678222656,70.09524536132812,63.22999954223633,53.880001068115234,8.34000015258789,21.3700008392334
2022-07-12,102.99602508544922,199.03236389160156,315.7052001953125,71.05013275146484,65.02999877929688,54.2400016784668,8.399999618530273,22.200000762939453
2022-07-13,102.02960968017578,198.3813018798828,316.203857421875,70.98051452636719,64.1500015258789,53.099998474121094,8.359999656677246,20.790000915527344
2022-07-14,98.46481323242188,200.09158325195312,317.8271484375,69.18013763427734,62.41999816894531,53.41999816894531,8.239999771118164,21.81999969482422
2022-07-15,102.97779846191406,204.10484313964844,325.2000427246094,73.51695251464844,65.9800033569336,53.790000915527344,8.40999984741211,23.059999465942383
2022-07-18,101.92021179199219,201.35484313964844,323.674560546875,73.73577117919922,66.2699966430664,58.66999816894531,8.619999885559082,23.84000015258789
2022-07-19,104.44564056396484,207.62258911132812,332.83697509765625,77.32657623291016,69.25,65.83000183105469,9.029999732971191,26.030000686645508
2022-07-20,104.42740631103516,207.3407745361328,333.7071838378906,79.81327819824219,74.77999877929688,75.2699966430664,9.40999984741211,29.670000076293945
2022-07-21,105.1385269165039,210.0811004638672,339.2320251464844,82.3099365234375,74.76000213623047,73.9800033569336,9.40999984741211,29.75
2022-07-22,104.62799072265625,207.66143798828125,336.2594299316406,80.61898040771484,71.80000305175781,70.81999969482422,9.079999923706055,26.770000457763672
2022-07-25,105.0473861694336,208.21534729003906,336.5821228027344,81.21578979492188,71.43000030517578,67.06999969482422,8.890000343322754,26.170000076293945
2022-07-26,103.40628814697266,206.4856414794922,333.717041015625,76.63030242919922,66.38999938964844,52.93000030517578,8.430000305175781,23.100000381469727
2022-07-27,105.06558990478516,204.52272033691406,335.662841796875,85.96041870117188,72.76000213623047,58.83000183105469,8.899999618530273,26.040000915527344
2022-07-28,104.6735610961914,205.3778839111328,344.6394958496094,85.40339660644531,74.68000030517578,62.25,9.109999656677246,25.829999923706055
2022-07-29,105.17501831054688,206.1163787841797,345.9498291015625,86.06983947753906,76.05999755859375,62.959999084472656,9.050000190734863,26.84000015258789
2022-08-01,104.12653350830078,205.38755798339844,342.77178955078125,88.09400939941406,77.80999755859375,62.70000076293945,9.039999961853027,27.170000076293945
2022-08-02,102.50370025634766,200.4316864013672,341.2757568359375,89.1533432006836,79.08999633789062,67.2300033569336,9.229999542236328,28.149999618530273
2022-08-03,103.57952117919922,202.5889434814453,346.2822570800781,97.39925384521484,88.06999969482422,80.80999755859375,10.3100004196167,31.889999389648438
2022-08-04,102.43988800048828,207.4379425048828,348.17926025390625,96.46426391601562,89.69999694824219,88.9000015258789,10.880000114440918,32.54999923706055
2022-08-05,105.5396957397461,209.77012634277344,349.5873718261719,94.8130874633789,87.7300033569336,93.05000305175781,10.399999618530273,33.400001525878906
2022-08-08,104.25418853759766,207.29220581054688,344.3559265136719,95.74809265136719,85.5,98.0199966430664,10.680000305175781,34.900001525878906
2022-08-09,105.19322967529297,204.31866455078125,338.8604736328125,93.97755432128906,81.12999725341797,87.68000030517578,10.100000381469727,32.58000183105469
2022-08-10,107.93749237060547,206.10667419433594,345.5489196777344,98.38400268554688,88.83999633789062,94.13999938964844,10.579999923706055,36.779998779296875
2022-08-11,109.53299713134766,205.47879028320312,342.8109130859375,98.58293914794922,85.98999786376953,84.0,10.510000228881836,36.970001220703125
2022-08-12,111.34729766845703,205.72213745117188,346.419189453125,100.56234741210938,87.94999694824219,90.48999786376953,10.930000305175781,39.189998626708984
2022-08-15,111.64816284179688,210.6770782470703,351.9732971191406,100.97016906738281,86.72000122070312,91.97000122070312,11.010000228881836,38.41999816894531
2022-08-16,112.7148666381836,211.3779754638672,351.288818359375,101.53713989257812,85.87999725341797,90.38999938964844,10.899999618530273,39.90999984741211
2022-08-17,111.76667785644531,208.8275146484375,347.45562744140625,98.89128112792969,80.33000183105469,85.44000244140625,10.420000076293945,37.38999938964844
2022-08-18,110.90056610107422,209.53811645507812,349.4405822753906,99.32894897460938,79.72000122070312,83.47000122070312,10.170000076293945,35.75
2022-08-19,108.15629577636719,207.17259216308594,346.4289245605469,96.0464859008789,74.36000061035156,74.05999755859375,9.260000228881836,30.920000076293945
2022-08-22,106.36935424804688,203.0742950439453,337.8533020019531,93.08234405517578,73.01000213623047,71.47000122070312,9.039999961853027,29.489999771118164
2022-08-23,105.32088470458984,201.3123779296875,333.335693359375,92.70436096191406,70.94000244140625,71.18000030517578,9.180000305175781,29.31999969482422
2022-08-24,105.57616424560547,201.18582153320312,332.1817321777344,93.26139068603516,72.62000274658203,71.4800033569336,9.319999694824219,30.229999542236328
2022-08-25,108.0833511352539,204.2522430419922,337.03179931640625,96.20564270019531,74.62999725341797,71.37000274658203,9.8100004196167,31.229999542236328
2022-08-26,104.5459213256836,197.50613403320312,324.6035461425781,92.20701599121094,68.87000274658203,66.73999786376953,9.380000114440918,24.56999969482422
2022-08-29,104.29065704345703,196.9609832763672,322.0513610839844,92.167236328125,67.75,66.33999633789062,9.380000114440918,23.989999771118164
2022-08-30,104.30887603759766,196.03616333007812,320.5455322265625,91.31180572509766,69.05000305175781,67.02999877929688,9.470000267028809,23.540000915527344
2022-08-31,103.68892669677734,193.4370574951172,317.18170166015625,92.9430923461914,68.91000366210938,66.80000305175781,9.550000190734863,23.43000030517578
2022-09-01,104.40007019042969,194.81936645507812,318.042236328125,92.167236328125,68.75,65.52999877929688,9.630000114440918,23.15999984741211
2022-09-02,103.67068481445312,192.51223754882812,315.4118347167969,90.64537048339844,66.33000183105469,65.26000213623047,9.449999809265137,22.450000762939453
2022-09-06,103.69805145263672,193.36888122558594,316.8981628417969,91.1277847290039,65.30000305175781,62.779998779296875,9.569999694824219,22.299999237060547
2022-09-07,105.66734313964844,195.10165405273438,321.3375549316406,94.46495056152344,67.81999969482422,68.25,9.850000381469727,23.059999465942383
2022-09-08,108.12895965576172,195.38397216796875,322.7554626464844,95.65856170654297,70.58999633789062,73.08000183105469,10.100000381469727,23.700000762939453
2022-09-09,108.64862823486328,199.75482177734375,328.4073181152344,95.71825408935547,74.29000091552734,80.87000274658203,10.600000381469727,26.25
2022-09-12,109.93415069580078,201.14686584472656,330.92034912109375,97.13069915771484,75.25,82.55000305175781,11.010000228881836,26.790000915527344
2022-09-13,106.11408233642578,194.3715362548828,318.22808837890625,94.5047378540039,69.58000183105469,75.25,10.40999984741211,24.190000534057617
2022-09-14,105.86792755126953,194.11843872070312,318.62890625,97.1406478881836,68.55999755859375,78.69999694824219,10.779999732971191,24.329999923706055
2022-09-15,107.46339416503906,190.18563842773438,309.9360046386719,95.88734436035156,69.18000030517578,77.2300033569336,11.25,23.989999771118164
2022-09-16,106.74315643310547,188.17059326171875,308.1465148925781,93.50010681152344,64.88999938964844,74.0,10.25,22.299999237060547
2022-09-19,107.72779846191406,188.0050811767578,307.0709228515625,94.52462768554688,63.709999084472656,69.93000030517578,10.260000228881836,22.700000762939453
2022-09-20,105.603515625,186.9732208251953,306.3277282714844,91.14270782470703,61.470001220703125,67.94000244140625,9.9399995803833,22.139999389648438
2022-09-21,102.55839538574219,182.0572509765625,297.7521057128906,90.69510650634766,59.45000076293945,67.63999938964844,9.920000076293945,21.329999923706055
2022-09-22,101.39141845703125,180.85984802246094,291.7481384277344,87.1938247680664,55.93000030517578,62.939998626708984,9.649999618530273,20.0
2022-09-23,99.50415802001953,179.0784454345703,287.0740661621094,86.50749969482422,56.27000045776367,61.880001068115234,9.4399995803833,19.280000686645508
2022-09-26,97.36164093017578,175.7978515625,283.680908203125,83.8119125366211,54.13999938964844,62.279998779296875,9.239999771118164,19.040000915527344
2022-09-27,96.50464630126953,173.15003967285156,280.1314392089844,85.29397583007812,55.08000183105469,63.04999923706055,9.609999656677246,19.389999389648438
2022-09-28,98.45569610595703,174.42529296875,283.7494201660156,90.63542938232422,59.06999969482422,67.30999755859375,10.010000228881836,20.65999984741211
2022-09-29,96.78726196289062,175.2819366455078,280.41497802734375,88.2282943725586,55.900001525878906,61.939998626708984,9.770000457763672,19.059999465942383
2022-09-30,95.2738265991211,172.93589782714844,278.03887939453125,85.6122817993164,54.9900016784668,64.48999786376953,10.100000381469727,18.760000228881836
2022-10-03,98.21865844726562,176.82972717285156,284.0427551269531,86.71637725830078,55.779998779296875,65.94999694824219,10.100000381469727,19.010000228881836
2022-10-04,102.81367492675781,180.7235870361328,294.5936584472656,92.29653930664062,62.40999984741211,74.5,10.819999694824219,21.610000610351562
2022-10-05,101.54425048828125,182.6899871826172,297.4587097167969,93.33101654052734,62.150001525878906,72.97000122070312,10.760000228881836,20.920000076293945
2022-10-06,99.47454833984375,180.66517639160156,293.0709533691406,93.9178695678711,61.93000030517578,73.91000366210938,11.170000076293945,20.950000762939453
2022-10-07,97.48765563964844,178.95188903808594,288.8985900878906,89.69047546386719,57.40999984741211,67.0,10.800000190734863,18.899999618530273
2022-10-10,96.57696533203125,177.3456573486328,285.7742919921875,84.07051849365234,56.619998931884766,67.04000091552734,10.520000457763672,18.59000015258789
2022-10-11,93.7897720336914,174.38633728027344,280.1622009277344,82.64812469482422,53.45000076293945,70.16000366210938,10.4399995803833,19.350000381469727
2022-10-12,95.30756378173828,173.51022338867188,277.54718017578125,83.36429595947266,56.13999938964844,69.94999694824219,10.65999984741211,19.809999465942383
2022-10-13,100.60601043701172,179.75982666015625,287.90936279296875,83.59307098388672,56.22999954223633,69.26000213623047,10.630000114440918,18.760000228881836
2022-10-14,102.28015899658203,177.7740020751953,282.7479248046875,80.04206848144531,51.5099983215332,63.59000015258789,9.890000343322754,17.270000457763672
2022-10-17,106.57595825195312,180.33419799804688,288.9671936035156,84.20978546142578,55.91999816894531,69.16999816894531,10.210000038146973,18.43000030517578
2022-10-18,109.31715393066406,182.20326232910156,294.19732666015625,84.83642578125,57.27000045776367,66.20999908447266,10.4399995803833,19.530000686645508
2022-10-19,107.17385864257812,181.4634246826172,291.63128662109375,84.02079010009766,53.939998626708984,63.189998626708984,10.109999656677246,17.90999984741211
2022-10-20,106.82430267333984,182.25189208984375,290.1817626953125,84.32913970947266,55.18000030517578,63.59000015258789,9.829999923706055,18.030000686645508
2022-10-21,112.43551635742188,185.3183135986328,296.1462707519531,83.49361419677734,55.9900016784668,66.37999725341797,10.140000343322754,18.299999237060547
2022-10-24,112.573486328125,185.6493377685547,299.309814453125,82.87690734863281,56.9900016784668,66.38999938964844,10.210000038146973,18.049999237060547
2022-10-25,112.86783599853516,189.221923828125,305.000244140625,88.76541900634766,59.65999984741211,75.05000305175781,10.829999923706055,20.6200008392334
2022-10-26,114.16485595703125,197.9344482421875,312.93353271484375,88.07909393310547,59.470001220703125,73.80999755859375,11.079999923706055,20.559999465942383
2022-10-27,114.61558532714844,198.86895751953125,312.7963562011719,86.8854751586914,60.2599983215332,72.47000122070312,11.15999984741211,20.6200008392334
2022-10-28,115.97698974609375,203.7849578857422,322.68853759765625,85.79132080078125,61.290000915527344,72.06999969482422,11.5,20.31999969482422
2022-10-31,115.79302215576172,201.6627960205078,321.4250793457031,83.1355209350586,60.06999969482422,66.25,11.680000305175781,20.06999969482422
2022-11-01,117.88111114501953,201.4389190673828,326.3319396972656,82.66801452636719,59.0,63.290000915527344,11.920000076293945,19.459999084472656
2022-11-02,116.79568481445312,195.6175994873047,313.2372131347656,79.02748107910156,54.63999938964844,60.709999084472656,11.399999618530273,17.600000381469727
2022-11-03,117.00726318359375,189.58212280273438,302.8063659667969,76.14291381835938,53.90999984741211,55.79999923706055,12.329999923706055,16.670000076293945
2022-11-04,120.20838928222656,191.7529296875,311.8169860839844,74.78019714355469,60.11000061035156,58.81999969482422,12.279999732971191,16.1200008392334
2022-11-07,120.84309387207031,194.79014587402344,318.43780517578125,77.24700927734375,62.66999816894531,56.970001220703125,12.029999732971191,15.630000114440918
2022-11-08,120.91669464111328,196.42555236816406,319.0450744628906,80.69854736328125,62.5099983215332,50.83000183105469,9.739999771118164,15.640000343322754
2022-11-09,119.3437271118164,189.20582580566406,309.14324951171875,78.26158142089844,57.209999084472656,45.97999954223633,8.399999618530273,12.100000381469727
2022-11-10,124.25579071044922,200.5623016357422,330.3279724121094,86.3384017944336,67.4000015258789,50.91999816894531,9.270000457763672,14.989999771118164
2022-11-11,124.45819091796875,200.0061798095703,332.306396484375,90.5458984375,71.66000366210938,57.459999084472656,10.470000267028809,17.010000228881836
2022-11-14,123.17955017089844,201.8208465576172,332.3847351074219,89.03398895263672,70.2699966430664,53.220001220703125,9.5600004196167,16.280000686645508
2022-11-15,122.28730773925781,204.8745880126953,336.43951416015625,89.38212585449219,73.37999725341797,55.529998779296875,10.149999618530273,17.309999465942383
2022-11-16,122.45285034179688,205.0209503173828,335.7049865722656,86.57711791992188,69.55000305175781,48.83000183105469,9.319999694824219,15.119999885559082
2022-11-17,121.91934967041016,205.8502655029297,334.24560546875,85.1845703125,67.98999786376953,48.790000915527344,9.470000267028809,14.59000015258789
2022-11-18,123.11516571044922,205.66488647460938,336.6158142089844,84.46839141845703,65.81999969482422,45.2599983215332,9.1899995803833,13.510000228881836
2022-11-21,122.38848114013672,201.2940216064453,331.287841796875,80.20120239257812,61.849998474121094,41.22999954223633,8.850000381469727,12.960000038146973
2022-11-22,124.2190170288086,205.2063446044922,337.8596496582031,79.48504638671875,62.720001220703125,43.38999938964844,9.09000015258789,12.670000076293945
2022-11-23,125.54361724853516,206.57220458984375,341.4639587402344,80.32057189941406,63.91999816894531,45.56999969482422,9.460000038146973,13.3100004196167
2022-11-25,125.78279876708984,208.58203125,344.0593566894531,79.65413665771484,63.380001068115234,44.279998779296875,9.390000343322754,13.079999923706055
2022-11-28,123.58430480957031,206.11361694335938,337.49725341796875,79.50493621826172,61.369998931884766,42.5099983215332,9.1899995803833,12.579999923706055
2022-11-29,125.6172103881836,203.96726989746094,336.06732177734375,77.22711181640625,62.11000061035156,43.11000061035156,9.180000305175781,12.8100004196167
2022-11-30,127.10740661621094,211.7138214111328,349.0641784667969,77.9930191040039,67.7699966430664,45.72999954223633,9.59000015258789,13.920000076293945
2022-12-01,125.32288360595703,211.7138214111328,353.3736267089844,78.11237335205078,69.16999816894531,45.27000045776367,9.869999885559082,14.40999984741211
2022-12-02,124.32943725585938,212.35777282714844,352.6488342285156,74.2629623413086,68.18000030517578,47.66999816894531,9.989999771118164,14.619999885559082
2022-12-05,120.84309387207031,208.47471618652344,348.76068115234375,73.2284927368164,63.13999938964844,46.0,9.670000076293945,13.0
2022-12-06,121.04547119140625,203.9867706298828,340.376708984375,71.84588623046875,61.29999923706055,42.40999984741211,9.390000343322754,11.96500015258789
2022-12-07,120.96268463134766,202.7477264404297,340.26904296875,74.02423095703125,61.06999969482422,41.2599983215332,9.260000228881836,11.34000015258789
2022-12-08,122.23210144042969,204.00628662109375,343.9418640136719,73.82530212402344,63.369998931884766,42.810001373291016,9.520000457763672,11.619999885559082
2022-12-09,121.56979370117188,203.61602783203125,341.6500244140625,73.17874908447266,64.5999984741211,40.2400016784668,9.3100004196167,11.34000015258789
2022-12-12,123.45552062988281,209.36253356933594,350.7977294921875,73.40753173828125,66.19999694824219,42.599998474121094,9.579999923706055,12.270000457763672
2022-12-13,123.33595275878906,207.8502960205078,349.79876708984375,73.30805969238281,71.02999877929688,38.689998626708984,9.350000381469727,11.779999732971191
2022-12-14,122.71965026855469,208.12350463867188,350.1513977050781,72.2437515258789,71.25,40.189998626708984,9.09000015258789,11.300000190734863
2022-12-15,119.67487335205078,202.84527587890625,339.1231384277344,69.39895629882812,65.88999938964844,37.97999954223633,8.670000076293945,10.369999885559082
2022-12-16,118.92977142333984,201.85009765625,338.7215881347656,68.89167785644531,62.5099983215332,36.599998474121094,8.609999656677246,10.119999885559082
2022-12-19,119.63806915283203,199.83055114746094,334.2358703613281,68.58332061767578,60.439998626708984,35.16999816894531,8.199999809265137,9.479999542236328
2022-12-20,120.21760559082031,200.35739135742188,335.89105224609375,68.39434051513672,61.40999984741211,34.970001220703125,8.100000381469727,9.4399995803833
2022-12-21,121.56979370117188,201.77207946777344,338.57464599609375,68.84193420410156,62.58000183105469,35.150001525878906,8.170000076293945,9.510000228881836
2022-12-22,120.19001007080078,200.06468200683594,334.490478515625,68.2053451538086,60.59000015258789,34.59000015258789,7.989999771118164,9.149999618530273
2022-12-23,120.76030731201172,200.8159637451172,336.52764892578125,68.66289520263672,60.88999938964844,35.4900016784668,7.949999809265137,9.1899995803833
2022-12-27,121.18346405029297,201.26470947265625,339.0350036621094,67.96662902832031,59.86000061035156,32.650001525878906,7.699999809265137,8.90999984741211
2022-12-28,121.84577178955078,199.9964141845703,334.91168212890625,67.1907730102539,59.08000183105469,32.529998779296875,7.699999809265137,9.029999732971191
2022-12-29,122.54486083984375,202.99163818359375,341.042724609375,70.18475341796875,62.91999816894531,34.779998779296875,8.050000190734863,9.65999984741211
2022-12-30,123.35433959960938,202.6989288330078,340.5726623535156,70.84125518798828,62.84000015258789,35.38999938964844,8.140000343322754,9.670000076293945
2023-01-03,124.29259490966797,202.3379364013672,339.66180419921875,74.18338775634766,64.63999938964844,33.599998474121094,8.079999923706055,9.100000381469727
2023-01-04,125.45166015625,207.4307861328125,347.8399658203125,77.27684783935547,66.30000305175781,37.70000076293945,8.359999656677246,9.890000343322754
2023-01-05,125.42386627197266,205.96731567382812,344.529541015625,75.86438751220703,64.70999908447266,33.529998779296875,8.109999656677246,9.1899995803833
2023-01-06,127.82391357421875,212.44554138183594,360.68670654296875,76.07328796386719,68.98999786376953,33.2599983215332,8.25,9.0600004196167
2023-01-09,127.2956771850586,213.2748565673828,363.9239807128906,76.67008972167969,69.05999755859375,38.27000045776367,8.550000190734863,9.430000305175781
2023-01-10,128.4355010986328,215.7041778564453,363.9632263183594,77.505615234375,70.02999877929688,43.22999954223633,8.720000267028809,10.0600004196167
2023-01-11,129.38998413085938,216.68960571289062,370.6830749511719,78.12232208251953,71.66999816894531,43.790000915527344,8.760000228881836,11.319999694824219
2023-01-12,129.26022338867188,218.1725616455078,372.59613037109375,79.35572814941406,71.80000305175781,47.54999923706055,9.039999961853027,12.199999809265137
2023-01-13,132.52206420898438,217.62620544433594,368.3875732421875,79.05732727050781,71.6500015258789,49.97999954223633,9.319999694824219,12.880000114440918
2023-01-17,130.47413635253906,217.5677032470703,367.8774719238281,79.75360107421875,75.0999984741211,54.13999938964844,9.520000457763672,13.449999809265137
2023-01-18,126.55436706542969,214.11392211914062,361.9129333496094,76.89886474609375,72.11000061035156,50.209999084472656,9.3100004196167,12.979999542236328
2023-01-19,124.86783599853516,215.04078674316406,360.9515075683594,76.34184265136719,70.94000244140625,49.41999816894531,9.050000190734863,12.25
2023-01-20,125.17361450195312,218.84576416015625,369.1331481933594,78.66939544677734,76.16000366210938,55.15999984741211,9.520000457763672,14.300000190734863
2023-01-23,127.2030258178711,218.71893310546875,371.379638671875,79.07721710205078,81.66000366210938,55.959999084472656,9.710000038146973,15.449999809265137
2023-01-24,128.2965087890625,218.43600463867188,372.79229736328125,79.15679931640625,80.79000091552734,53.560001373291016,9.710000038146973,14.319999694824219
2023-01-25,128.91734313964844,219.42138671875,375.12713623046875,78.6793441772461,80.7699966430664,52.7599983215332,9.6899995803833,14.140000343322754
2023-01-26,129.7143096923828,219.2360382080078,370.0749206542969,80.3802490234375,81.19000244140625,53.02000045776367,9.640000343322754,14.359999656677246
2023-01-27,130.0293731689453,225.80209350585938,366.9258728027344,81.39482879638672,83.83000183105469,61.369998931884766,10.390000343322754,16.239999771118164
2023-01-30,128.9266357421875,223.51907348632812,364.0711364746094,79.21646881103516,79.79000091552734,56.15999984741211,10.149999618530273,15.100000381469727
2023-01-31,129.69580078125,224.60206604003906,363.5610046386719,81.05663299560547,81.72000122070312,58.47999954223633,10.40999984741211,16.190000534057617
2023-02-01,129.35289001464844,225.27523803710938,366.9748840332031,82.46908569335938,83.9000015258789,65.69999694824219,10.779999732971191,17.719999313354492
2023-02-02,128.7505645751953,223.96786499023438,367.818603515625,86.49755096435547,88.41000366210938,81.45999908447266,11.140000343322754,21.139999389648438
2023-02-03,130.74288940429688,224.52403259277344,366.8081970214844,85.06520080566406,84.70999908447266,74.62999725341797,10.739999771118164,18.149999618530273
2023-02-06,131.51202392578125,223.85081481933594,365.88604736328125,81.89216613769531,82.55000305175781,74.58999633789062,10.600000381469727,17.010000228881836
2023-02-07,133.11514282226562,225.6850128173828,367.9362487792969,82.78738403320312,83.18000030517578,71.41999816894531,10.550000190734863,17.209999084472656
2023-02-08,132.17921447753906,224.59228515625,363.3158264160156,79.29605102539062,81.12999725341797,69.44000244140625,10.470000267028809,16.020000457763672
2023-02-09,130.1219940185547,224.20127868652344,363.3843688964844,78.00296020507812,76.18000030517578,59.630001068115234,10.079999923706055,13.289999961853027
2023-02-10,130.69654846191406,222.0995330810547,359.8626403808594,80.37030792236328,75.2300033569336,57.09000015258789,9.979999542236328,12.520000457763672
2023-02-13,132.11434936523438,223.74180603027344,363.78662109375,79.02748107910156,76.81999969482422,56.400001525878906,9.920000076293945,12.699999809265137
2023-02-14,132.69813537597656,224.24038696289062,362.9332275390625,76.84913635253906,78.80000305175781,59.029998779296875,10.0600004196167,13.100000381469727
2023-02-15,133.25416564941406,223.78091430664062,362.6192626953125,77.49567413330078,82.69000244140625,69.33999633789062,10.630000114440918,14.699999809265137
2023-02-16,131.41934204101562,220.76028442382812,360.5690002441406,76.32195281982422,78.62999725341797,65.58999633789062,10.34000015258789,13.579999923706055
2023-02-17,131.80853271484375,218.541259765625,354.2708740234375,74.2629623413086,75.0199966430664,65.19999694824219,10.350000381469727,12.979999542236328
2023-02-21,129.38998413085938,215.667236328125,349.1990966796875,74.83987426757812,71.94999694824219,62.06999969482422,9.899999618530273,12.8100004196167
2023-02-22,128.3984375,215.08070373535156,348.22784423828125,75.07859802246094,72.94000244140625,61.18000030517578,9.949999809265137,13.460000038146973
2023-02-23,129.42701721191406,216.1658172607422,348.77728271484375,74.79014587402344,74.1500015258789,62.36000061035156,10.09000015258789,13.6899995803833
2023-02-24,130.5946044921875,214.6212921142578,346.4130554199219,73.15885925292969,77.36000061035156,58.439998626708984,9.59000015258789,13.069999694824219
2023-02-27,131.73443603515625,215.40330505371094,348.7281494140625,73.377685546875,75.13999938964844,58.959999084472656,9.720000267028809,12.84000015258789
2023-02-28,132.837158203125,215.0025177001953,348.5418395996094,73.20858764648438,76.7300033569336,64.83000183105469,10.069999694824219,13.619999885559082
2023-03-01,132.0958251953125,213.45799255371094,346.7857971191406,73.42742919921875,76.62999725341797,64.66999816894531,9.729999542236328,12.609999656677246
2023-03-02,130.724365234375,214.14224243164062,348.8164978027344,73.7059326171875,78.04000091552734,63.70000076293945,9.619999885559082,12.930000305175781
